SSTP_GeneID	XLOC_GeneID	XLOC_TranscriptID	Chromosome
SSTP_0000060900	XLOC_010197	TCONS_00014985.p1	Ss_chrX.3
SSTP_0000060900	XLOC_010197	TCONS_00015620.p1	Ss_chrX.3
SSTP_0000060800	XLOC_010198	TCONS_00014986.p1	Ss_chrX.3
SSTP_0000060700	XLOC_010199	TCONS_00014987.p1	Ss_chrX.3
SSTP_0000060600	XLOC_009614	TCONS_00014405.p1	Ss_chrX.3
SSTP_0000060500	XLOC_009615	TCONS_00014406.p1	Ss_chrX.3
SSTP_0000060400	XLOC_010200	TCONS_00014988.p1	Ss_chrX.3
SSTP_0000060300	XLOC_009616	TCONS_00014407.p1	Ss_chrX.3
SSTP_0000060200	XLOC_010201	TCONS_00014989.p1	Ss_chrX.3
SSTP_0000060100	XLOC_010202	TCONS_00014990.p1	Ss_chrX.3
SSTP_0000060000	XLOC_010203	TCONS_00014991.p1	Ss_chrX.3
SSTP_0000059900	XLOC_010204	TCONS_00014992.p1	Ss_chrX.3
SSTP_0000059900	XLOC_010204	TCONS_00015621.p1	Ss_chrX.3
SSTP_0000059800	XLOC_009617	TCONS_00014408.p1	Ss_chrX.3
SSTP_0000059800	XLOC_009617	TCONS_00015373.p1	Ss_chrX.3
SSTP_0000059700	XLOC_010205	TCONS_00014993.p1	Ss_chrX.3
SSTP_0000059600	XLOC_009618	TCONS_00014409.p1	Ss_chrX.3
SSTP_0000059500	XLOC_010206	TCONS_00014994.p1	Ss_chrX.3
SSTP_0000059500	XLOC_010206	TCONS_00015622.p1	Ss_chrX.3
SSTP_0001076200	XLOC_009619	TCONS_00015374.p1	Ss_chrX.3
SSTP_0001076150	XLOC_010206	TCONS_00015622.p1	Ss_chrX.3
SSTP_0001076100	XLOC_009620	TCONS_00014410.p1	Ss_chrX.3
SSTP_0001076100	XLOC_009620	TCONS_00015375.p1	Ss_chrX.3
SSTP_0001076000	XLOC_009620	TCONS_00014410.p1	Ss_chrX.3
SSTP_0001076000	XLOC_009620	TCONS_00015376.p1	Ss_chrX.3
SSTP_0001075900	XLOC_010207	TCONS_00014995.p1	Ss_chrX.3
SSTP_0001075800	XLOC_009621	TCONS_00014411.p1	Ss_chrX.3
SSTP_0001075700	XLOC_010208	TCONS_00014996.p1	Ss_chrX.3
SSTP_0001075600	XLOC_010209	TCONS_00014997.p1	Ss_chrX.3
SSTP_0001075500	XLOC_009622	TCONS_00014412.p1	Ss_chrX.3
SSTP_0001075500	XLOC_009622	TCONS_00014413.p1	Ss_chrX.3
SSTP_0001075500	XLOC_009622	TCONS_00015377.p1	Ss_chrX.3
SSTP_0001075400	XLOC_009623	TCONS_00014414.p1	Ss_chrX.3
SSTP_0001075300	XLOC_009624	TCONS_00014415.p1	Ss_chrX.3
SSTP_0001075200	XLOC_009625	TCONS_00014416.p1	Ss_chrX.3
SSTP_0001075100	XLOC_010210	TCONS_00014998.p1	Ss_chrX.3
SSTP_0001075000	XLOC_009626	TCONS_00014417.p1	Ss_chrX.3
SSTP_0001075000	XLOC_009626	TCONS_00015378.p1	Ss_chrX.3
SSTP_0001074900	XLOC_010211	TCONS_00014999.p1	Ss_chrX.3
SSTP_0001074800	XLOC_010212	TCONS_00015623.p1	Ss_chrX.3
SSTP_0000853800	XLOC_010212	TCONS_00015623.p1	Ss_chrX.3
SSTP_0000845700	XLOC_009627	TCONS_00014418.p1	Ss_chrX.3
SSTP_0000845700	XLOC_009627	TCONS_00015379.p1	Ss_chrX.3
SSTP_0000845800	XLOC_010213	TCONS_00015000.p1	Ss_chrX.3
SSTP_0000845900	XLOC_009628	TCONS_00014419.p1	Ss_chrX.3
SSTP_0000845900	XLOC_009628	TCONS_00015380.p1	Ss_chrX.3
SSTP_0000846000	XLOC_009628	TCONS_00014420.p1	Ss_chrX.3
SSTP_0000846000	XLOC_009628	TCONS_00015380.p1	Ss_chrX.3
SSTP_0000846100	XLOC_010214	TCONS_00015001.p1	Ss_chrX.3
SSTP_0000846200	XLOC_009629	TCONS_00014421.p1	Ss_chrX.3
SSTP_0000846300	XLOC_009630	TCONS_00014422.p1	Ss_chrX.3
SSTP_0000846400	XLOC_009631	TCONS_00014423.p1	Ss_chrX.3
SSTP_0000846500	XLOC_009632	TCONS_00014424.p1	Ss_chrX.3
SSTP_0000846600	XLOC_009633	TCONS_00014425.p1	Ss_chrX.3
SSTP_0000846600	XLOC_009633	TCONS_00015381.p1	Ss_chrX.3
SSTP_0000846700	XLOC_009634	TCONS_00014426.p1	Ss_chrX.3
SSTP_0000846800	XLOC_010215	TCONS_00015002.p1	Ss_chrX.3
SSTP_0000846900	XLOC_009635	TCONS_00014427.p1	Ss_chrX.3
SSTP_0000846900	XLOC_009635	TCONS_00015382.p1	Ss_chrX.3
SSTP_0000847000	XLOC_010216	TCONS_00015003.p1	Ss_chrX.3
SSTP_0000847000	XLOC_010216	TCONS_00015624.p1	Ss_chrX.3
SSTP_0000847100	XLOC_010216	TCONS_00015004.p1	Ss_chrX.3
SSTP_0000847100	XLOC_010216	TCONS_00015624.p1	Ss_chrX.3
SSTP_0000847200	XLOC_009636	TCONS_00014428.p1	Ss_chrX.3
SSTP_0000847400	XLOC_009637	TCONS_00014429.p1	Ss_chrX.3
SSTP_0000847500	XLOC_010218	TCONS_00015005.p1	Ss_chrX.3
SSTP_0000847600	XLOC_009638	TCONS_00014430.p1	Ss_chrX.3
SSTP_0000847700	XLOC_009639	TCONS_00014431.p1	Ss_chrX.3
SSTP_0000847800	XLOC_010219	TCONS_00015006.p1	Ss_chrX.3
SSTP_0000847800	XLOC_010219	TCONS_00015626.p1	Ss_chrX.3
SSTP_0000847900	XLOC_010219	TCONS_00015006.p1	Ss_chrX.3
SSTP_0000847900	XLOC_010219	TCONS_00015626.p1	Ss_chrX.3
SSTP_0000848000	XLOC_010219	TCONS_00015007.p1	Ss_chrX.3
SSTP_0000848000	XLOC_010219	TCONS_00015626.p1	Ss_chrX.3
SSTP_0000848100	XLOC_010220	TCONS_00015008.p1	Ss_chrX.3
SSTP_0000848200	XLOC_010221	TCONS_00015009.p1	Ss_chrX.3
SSTP_0000848300	XLOC_009640	TCONS_00014432.p1	Ss_chrX.3
SSTP_0000848300	XLOC_009640	TCONS_00015383.p1	Ss_chrX.3
SSTP_0000848400	XLOC_009640	TCONS_00014432.p1	Ss_chrX.3
SSTP_0000848400	XLOC_009640	TCONS_00014433.p1	Ss_chrX.3
SSTP_0000848400	XLOC_009640	TCONS_00015384.p1	Ss_chrX.3
SSTP_0000848500	XLOC_010222	TCONS_00015010.p1	Ss_chrX.3
SSTP_0000848600	XLOC_009641	TCONS_00014434.p1	Ss_chrX.3
SSTP_0000848700	XLOC_009642	TCONS_00014435.p1	Ss_chrX.3
SSTP_0000848700	XLOC_009642	TCONS_00015385.p1	Ss_chrX.3
SSTP_0000848800	XLOC_009643	TCONS_00014436.p1	Ss_chrX.3
SSTP_0000848800	XLOC_009643	TCONS_00015386.p1	Ss_chrX.3
SSTP_0000848900	XLOC_010223	TCONS_00015011.p1	Ss_chrX.3
SSTP_0000849000	XLOC_010224	TCONS_00015012.p1	Ss_chrX.3
SSTP_0000849000	XLOC_010224	TCONS_00015627.p1	Ss_chrX.3
SSTP_0000849100	XLOC_010225	TCONS_00015013.p1	Ss_chrX.3
SSTP_0000849200	XLOC_010225	TCONS_00015013.p1	Ss_chrX.3
SSTP_0000849200	XLOC_010225	TCONS_00015629.p1	Ss_chrX.3
SSTP_0000849300	XLOC_010226	TCONS_00015014.p1	Ss_chrX.3
SSTP_0000849400	XLOC_010227	TCONS_00015015.p1	Ss_chrX.3
SSTP_0000849500	XLOC_009644	TCONS_00014437.p1	Ss_chrX.3
SSTP_0000849600	XLOC_010228	TCONS_00015016.p1	Ss_chrX.3
SSTP_0000849600	XLOC_010228	TCONS_00015630.p1	Ss_chrX.3
SSTP_0000849700	XLOC_009645	TCONS_00014438.p1	Ss_chrX.3
SSTP_0000849800	XLOC_009646	TCONS_00014439.p1	Ss_chrX.3
SSTP_0000849900	XLOC_009647	TCONS_00014440.p1	Ss_chrX.3
SSTP_0000850000	XLOC_009648	TCONS_00014441.p1	Ss_chrX.3
SSTP_0000850100	XLOC_010229	TCONS_00015017.p1	Ss_chrX.3
SSTP_0000850100	XLOC_010229	TCONS_00015631.p1	Ss_chrX.3
SSTP_0000850200	XLOC_009649	TCONS_00014442.p1	Ss_chrX.3
SSTP_0000850200	XLOC_009649	TCONS_00015387.p1	Ss_chrX.3
SSTP_0000850300	XLOC_010230	TCONS_00015018.p1	Ss_chrX.3
SSTP_0000850400	XLOC_009649	TCONS_00014443.p1	Ss_chrX.3
SSTP_0000850400	XLOC_009649	TCONS_00015387.p1	Ss_chrX.3
SSTP_0000850500	XLOC_009650	TCONS_00014444.p1	Ss_chrX.3
SSTP_0000850500	XLOC_009650	TCONS_00015388.p1	Ss_chrX.3
SSTP_0000850600	XLOC_010231	TCONS_00015019.p1	Ss_chrX.3
SSTP_0000850700	XLOC_009650	TCONS_00014445.p1	Ss_chrX.3
SSTP_0000850700	XLOC_009650	TCONS_00015388.p1	Ss_chrX.3
SSTP_0000850800	XLOC_009651	TCONS_00014446.p1	Ss_chrX.3
SSTP_0000850900	XLOC_010232	TCONS_00015020.p1	Ss_chrX.3
SSTP_0000851000	XLOC_009652	TCONS_00014447.p1	Ss_chrX.3
SSTP_0000851000	XLOC_009652	TCONS_00015389.p1	Ss_chrX.3
SSTP_0000851100	XLOC_009652	TCONS_00014447.p1	Ss_chrX.3
SSTP_0000851200	XLOC_010233	TCONS_00015021.p1	Ss_chrX.3
SSTP_0000851300	XLOC_010234	TCONS_00015022.p1	Ss_chrX.3
SSTP_0000851400	XLOC_010235	TCONS_00015023.p1	Ss_chrX.3
SSTP_0000851500	XLOC_009653	TCONS_00014448.p1	Ss_chrX.3
SSTP_0000851500	XLOC_009653	TCONS_00015391.p1	Ss_chrX.3
SSTP_0000851600	XLOC_009653	TCONS_00014449.p1	Ss_chrX.3
SSTP_0000851600	XLOC_009653	TCONS_00015391.p1	Ss_chrX.3
SSTP_0000851700	XLOC_009653	TCONS_00014450.p1	Ss_chrX.3
SSTP_0000851700	XLOC_009653	TCONS_00015391.p1	Ss_chrX.3
SSTP_0000851800	XLOC_009653	TCONS_00014450.p1	Ss_chrX.3
SSTP_0000851800	XLOC_009653	TCONS_00015391.p1	Ss_chrX.3
SSTP_0000851900	XLOC_009653	TCONS_00014451.p1	Ss_chrX.3
SSTP_0000851900	XLOC_009653	TCONS_00015391.p1	Ss_chrX.3
SSTP_0000852000	XLOC_009653	TCONS_00014452.p1	Ss_chrX.3
SSTP_0000852000	XLOC_009653	TCONS_00015391.p1	Ss_chrX.3
SSTP_0000852100	XLOC_009653	TCONS_00014453.p1	Ss_chrX.3
SSTP_0000852100	XLOC_009653	TCONS_00015391.p1	Ss_chrX.3
SSTP_0000852200	XLOC_009653	TCONS_00014453.p1	Ss_chrX.3
SSTP_0000852200	XLOC_009653	TCONS_00015391.p1	Ss_chrX.3
SSTP_0000852300	XLOC_009653	TCONS_00014454.p1	Ss_chrX.3
SSTP_0000852300	XLOC_009653	TCONS_00015391.p1	Ss_chrX.3
SSTP_0000852400	XLOC_009653	TCONS_00014455.p1	Ss_chrX.3
SSTP_0000852400	XLOC_009653	TCONS_00015391.p1	Ss_chrX.3
SSTP_0000852500	XLOC_009653	TCONS_00014455.p1	Ss_chrX.3
SSTP_0000852500	XLOC_009653	TCONS_00015391.p1	Ss_chrX.3
SSTP_0000852600	XLOC_009654	TCONS_00014456.p1	Ss_chrX.3
SSTP_0000852700	XLOC_010236	TCONS_00015024.p1	Ss_chrX.3
SSTP_0000852800	XLOC_009655	TCONS_00014457.p1	Ss_chrX.3
SSTP_0000852900	XLOC_009656	TCONS_00014458.p1	Ss_chrX.3
SSTP_0000853000	XLOC_010237	TCONS_00015025.p1	Ss_chrX.3
SSTP_0000853000	XLOC_010237	TCONS_00015632.p1	Ss_chrX.3
SSTP_0000853100	XLOC_009657	TCONS_00014459.p1	Ss_chrX.3
SSTP_0000853100	XLOC_009657	TCONS_00015392.p1	Ss_chrX.3
SSTP_0000853200	XLOC_009658	TCONS_00014460.p1	Ss_chrX.3
SSTP_0000853300	XLOC_009659	TCONS_00014461.p1	Ss_chrX.3
SSTP_0000853300	XLOC_009659	TCONS_00015393.p1	Ss_chrX.3
SSTP_0000853400	XLOC_010238	TCONS_00015026.p1	Ss_chrX.3
SSTP_0000853400	XLOC_010238	TCONS_00015633.p1	Ss_chrX.3
SSTP_0000853500	XLOC_010238	TCONS_00015026.p1	Ss_chrX.3
SSTP_0000853500	XLOC_010238	TCONS_00015633.p1	Ss_chrX.3
SSTP_0000853600	XLOC_010239	TCONS_00015027.p1	Ss_chrX.3
SSTP_0000853700	XLOC_010240	TCONS_00015028.p1	Ss_chrX.3
SSTP_0000853900	XLOC_009660	TCONS_00015394.p1	Ss_chrX.3
SSTP_0000854000	XLOC_010241	TCONS_00015029.p1	Ss_chrX.3
SSTP_0000854100	XLOC_009661	TCONS_00014462.p1	Ss_chrX.3
SSTP_0000854200	XLOC_009662	TCONS_00014463.p1	Ss_chrX.3
SSTP_0000854300	XLOC_010242	TCONS_00015030.p1	Ss_chrX.3
SSTP_0000854400	XLOC_010243	TCONS_00015031.p1	Ss_chrX.3
SSTP_0000854400	XLOC_010243	TCONS_00015634.p1	Ss_chrX.3
SSTP_0000854400	XLOC_010243	TCONS_00015634.p2	Ss_chrX.3
SSTP_0000854500	XLOC_010244	TCONS_00015032.p1	Ss_chrX.3
SSTP_0000854500	XLOC_010244	TCONS_00015635.p1	Ss_chrX.3
SSTP_0000854700	XLOC_009664	TCONS_00014464.p1	Ss_chrX.3
SSTP_0000854800	XLOC_009665	TCONS_00014465.p1	Ss_chrX.3
SSTP_0000854900	XLOC_010245	TCONS_00015033.p1	Ss_chrX.3
SSTP_0000855000	XLOC_010246	TCONS_00015034.p1	Ss_chrX.3
SSTP_0000855000	XLOC_010246	TCONS_00015636.p1	Ss_chrX.3
SSTP_0000855100	XLOC_009666	TCONS_00014466.p1	Ss_chrX.3
SSTP_0000855200	XLOC_009667	TCONS_00014467.p1	Ss_chrX.3
SSTP_0000855300	XLOC_009668	TCONS_00014468.p1	Ss_chrX.3
SSTP_0000855400	XLOC_010247	TCONS_00015035.p1	Ss_chrX.3
SSTP_0000855500	XLOC_010248	TCONS_00015036.p1	Ss_chrX.3
SSTP_0000855800	XLOC_009669	TCONS_00014469.p1	Ss_chrX.3
SSTP_0000855800	XLOC_009669	TCONS_00015396.p1	Ss_chrX.3
SSTP_0000855900	XLOC_009670	TCONS_00015397.p1	Ss_chrX.3
SSTP_0000856000	XLOC_009671	TCONS_00014470.p1	Ss_chrX.3
SSTP_0000856100	XLOC_009672	TCONS_00014471.p1	Ss_chrX.3
SSTP_0000856200	XLOC_009673	TCONS_00014472.p1	Ss_chrX.3
SSTP_0000856300	XLOC_010251	TCONS_00015038.p1	Ss_chrX.3
SSTP_0000856400	XLOC_010252	TCONS_00015039.p1	Ss_chrX.3
SSTP_0000856400	XLOC_010252	TCONS_00015638.p1	Ss_chrX.3
SSTP_0000856500	XLOC_010252	TCONS_00015040.p1	Ss_chrX.3
SSTP_0000856500	XLOC_010252	TCONS_00015638.p1	Ss_chrX.3
SSTP_0000856600	XLOC_009674	TCONS_00014473.p1	Ss_chrX.3
SSTP_0000856700	XLOC_010253	TCONS_00015041.p1	Ss_chrX.3
SSTP_0000856800	XLOC_009675	TCONS_00015398.p1	Ss_chrX.3
SSTP_0000856900	XLOC_010254	TCONS_00015042.p1	Ss_chrX.3
SSTP_0000857000	XLOC_009676	TCONS_00014474.p1	Ss_chrX.3
SSTP_0000857100	XLOC_009677	TCONS_00014475.p1	Ss_chrX.3
SSTP_0000857200	XLOC_009678	TCONS_00014476.p1	Ss_chrX.3
SSTP_0000857300	XLOC_010255	TCONS_00015043.p1	Ss_chrX.3
SSTP_0000857400	XLOC_009679	TCONS_00014477.p1	Ss_chrX.3
SSTP_0000857500	XLOC_009680	TCONS_00014478.p1	Ss_chrX.3
SSTP_0000857600	XLOC_010256	TCONS_00015044.p1	Ss_chrX.3
SSTP_0000857600	XLOC_010256	TCONS_00015639.p1	Ss_chrX.3
SSTP_0000857700	XLOC_010257	TCONS_00015045.p1	Ss_chrX.3
SSTP_0000857700	XLOC_010257	TCONS_00015046.p1	Ss_chrX.3
SSTP_0000857700	XLOC_010257	TCONS_00015640.p1	Ss_chrX.3
SSTP_0000857700	XLOC_010257	TCONS_00015640.p2	Ss_chrX.3
SSTP_0000857900	XLOC_009682	TCONS_00014479.p1	Ss_chrX.3
SSTP_0000858000	XLOC_010258	TCONS_00015047.p1	Ss_chrX.3
SSTP_0000858100	XLOC_009683	TCONS_00014480.p1	Ss_chrX.3
SSTP_0000858200	XLOC_009684	TCONS_00014481.p1	Ss_chrX.3
SSTP_0000858200	XLOC_009684	TCONS_00015400.p1	Ss_chrX.3
SSTP_0000858300	XLOC_010259	TCONS_00015048.p1	Ss_chrX.3
SSTP_0000858400	XLOC_010260	TCONS_00015049.p1	Ss_chrX.3
SSTP_0000858500	XLOC_010261	TCONS_00015050.p1	Ss_chrX.3
SSTP_0000858600	XLOC_009685	TCONS_00014482.p1	Ss_chrX.3
SSTP_0000858600	XLOC_009685	TCONS_00015401.p1	Ss_chrX.3
SSTP_0000858700	XLOC_009685	TCONS_00014483.p1	Ss_chrX.3
SSTP_0000858700	XLOC_009685	TCONS_00015401.p1	Ss_chrX.3
SSTP_0000858800	XLOC_009685	TCONS_00014484.p1	Ss_chrX.3
SSTP_0000858800	XLOC_009685	TCONS_00015401.p1	Ss_chrX.3
SSTP_0000858900	XLOC_009686	TCONS_00014485.p1	Ss_chrX.3
SSTP_0000859000	XLOC_009687	TCONS_00014486.p1	Ss_chrX.3
SSTP_0000859100	XLOC_009688	TCONS_00014487.p1	Ss_chrX.3
SSTP_0000859200	XLOC_010262	TCONS_00015051.p1	Ss_chrX.3
SSTP_0000859200	XLOC_010262	TCONS_00015641.p1	Ss_chrX.3
SSTP_0000859300	XLOC_009689	TCONS_00014488.p1	Ss_chrX.3
SSTP_0000859300	XLOC_009689	TCONS_00015402.p1	Ss_chrX.3
SSTP_0000859400	XLOC_010263	TCONS_00015052.p1	Ss_chrX.3
SSTP_0000859500	XLOC_009689	TCONS_00014489.p1	Ss_chrX.3
SSTP_0000859500	XLOC_009689	TCONS_00015402.p1	Ss_chrX.3
SSTP_0000859600	XLOC_009689	TCONS_00014490.p1	Ss_chrX.3
SSTP_0000859600	XLOC_009689	TCONS_00015402.p1	Ss_chrX.3
SSTP_0000859700	XLOC_009689	TCONS_00014491.p1	Ss_chrX.3
SSTP_0000859700	XLOC_009689	TCONS_00015402.p1	Ss_chrX.3
SSTP_0000859800	XLOC_010264	TCONS_00015053.p1	Ss_chrX.3
SSTP_0000859900	XLOC_009689	TCONS_00014492.p1	Ss_chrX.3
SSTP_0000859900	XLOC_009689	TCONS_00015402.p1	Ss_chrX.3
SSTP_0000860000	XLOC_009689	TCONS_00014493.p1	Ss_chrX.3
SSTP_0000860000	XLOC_009689	TCONS_00015402.p1	Ss_chrX.3
SSTP_0000860100	XLOC_010265	TCONS_00015054.p1	Ss_chrX.3
SSTP_0000860200	XLOC_010266	TCONS_00015055.p1	Ss_chrX.3
SSTP_0000860300	XLOC_010267	TCONS_00015056.p1	Ss_chrX.3
SSTP_0000860300	XLOC_010267	TCONS_00015642.p1	Ss_chrX.3
SSTP_0000860400	XLOC_010267	TCONS_00015057.p1	Ss_chrX.3
SSTP_0000860400	XLOC_010267	TCONS_00015642.p1	Ss_chrX.3
SSTP_0000860500	XLOC_010268	TCONS_00015058.p1	Ss_chrX.3
SSTP_0000860600	XLOC_010269	TCONS_00015059.p1	Ss_chrX.3
SSTP_0000860700	XLOC_009690	TCONS_00014494.p1	Ss_chrX.3
SSTP_0000860800	XLOC_009691	TCONS_00014495.p1	Ss_chrX.3
SSTP_0000860900	XLOC_009692	TCONS_00014496.p1	Ss_chrX.3
SSTP_0000861000	XLOC_009693	TCONS_00014497.p1	Ss_chrX.3
SSTP_0000861100	XLOC_010270	TCONS_00015060.p1	Ss_chrX.3
SSTP_0000844100	XLOC_009694	TCONS_00014498.p1	Ss_chrX.3
SSTP_0000844100	XLOC_009694	TCONS_00015403.p1	Ss_chrX.3
SSTP_0000844000	XLOC_010274	TCONS_00015063.p1	Ss_chrX.3
SSTP_0000844000	XLOC_010274	TCONS_00015644.p1	Ss_chrX.3
SSTP_0000843900	XLOC_009696	TCONS_00014500.p1	Ss_chrX.3
SSTP_0000843800	XLOC_009697	TCONS_00015404.p1	Ss_chrX.3
SSTP_0000441600	XLOC_010275	TCONS_00015645.p1	Ss_chrX.3
SSTP_0000441700	XLOC_010276	TCONS_00015646.p1	Ss_chrX.3
SSTP_0000441800	XLOC_009701	TCONS_00014503.p1	Ss_chrX.3
SSTP_0000441900	XLOC_009702	TCONS_00014504.p1	Ss_chrX.3
SSTP_0000442000	XLOC_010277	TCONS_00015064.p1	Ss_chrX.3
SSTP_0000442000	XLOC_010277	TCONS_00015647.p1	Ss_chrX.3
SSTP_0000442100	XLOC_009703	TCONS_00014505.p1	Ss_chrX.3
SSTP_0000442200	XLOC_010278	TCONS_00015065.p1	Ss_chrX.3
SSTP_0000442300	XLOC_010279	TCONS_00015066.p1	Ss_chrX.3
SSTP_0000442400	XLOC_009704	TCONS_00014506.p1	Ss_chrX.3
SSTP_0000442500	XLOC_009705	TCONS_00014507.p1	Ss_chrX.3
SSTP_0000442600	XLOC_010280	TCONS_00015067.p1	Ss_chrX.3
SSTP_0000442700	XLOC_009707	TCONS_00014508.p1	Ss_chrX.3
SSTP_0000442800	XLOC_010281	TCONS_00015068.p1	Ss_chrX.3
SSTP_0000442900	XLOC_009708	TCONS_00014509.p1	Ss_chrX.3
SSTP_0000443000	XLOC_010282	TCONS_00015069.p1	Ss_chrX.3
SSTP_0000443000	XLOC_010282	TCONS_00015648.p1	Ss_chrX.3
SSTP_0000443050	XLOC_009709	TCONS_00015407.p1	Ss_chrX.3
SSTP_0000443100	XLOC_009710	TCONS_00015408.p1	Ss_chrX.3
SSTP_0000443200	XLOC_009710	TCONS_00015408.p1	Ss_chrX.3
SSTP_0000443300	XLOC_009710	TCONS_00015408.p1	Ss_chrX.3
SSTP_0000443400	XLOC_009710	TCONS_00015408.p1	Ss_chrX.3
SSTP_0000443500	XLOC_009710	TCONS_00014510.p1	Ss_chrX.3
SSTP_0000443500	XLOC_009710	TCONS_00015408.p1	Ss_chrX.3
SSTP_0000443600	XLOC_009712	TCONS_00014511.p1	Ss_chrX.3
SSTP_0000443600	XLOC_009712	TCONS_00015410.p1	Ss_chrX.3
SSTP_0000443700	XLOC_009713	TCONS_00014512.p1	Ss_chrX.3
SSTP_0000443700	XLOC_009713	TCONS_00015411.p1	Ss_chrX.3
SSTP_0000443900	XLOC_010284	TCONS_00015071.p1	Ss_chrX.3
SSTP_0000443950	XLOC_009714	TCONS_00015412.p1	Ss_chrX.3
SSTP_0000444000	XLOC_010285	TCONS_00015072.p1	Ss_chrX.3
SSTP_0000444200	XLOC_009715	TCONS_00014513.p1	Ss_chrX.3
SSTP_0000444300	XLOC_009716	TCONS_00015413.p1	Ss_chrX.3
SSTP_0000421200	XLOC_009717	TCONS_00015414.p1	Ss_chrX.3
SSTP_0000829300	XLOC_010288	TCONS_00015075.p1	Ss_chrX.3
SSTP_0000829300	XLOC_010288	TCONS_00015650.p1	Ss_chrX.3
SSTP_0000829200	XLOC_010289	TCONS_00015076.p1	Ss_chrX.3
SSTP_0000829100	XLOC_010290	TCONS_00015077.p1	Ss_chrX.3
SSTP_0000829100	XLOC_010290	TCONS_00015651.p1	Ss_chrX.3
SSTP_0000829000	XLOC_010291	TCONS_00015078.p1	Ss_chrX.3
SSTP_0000828900	XLOC_010294	TCONS_00015079.p1	Ss_chrX.3
SSTP_0000828800	XLOC_009718	TCONS_00014514.p1	Ss_chrX.3
SSTP_0000828800	XLOC_009718	TCONS_00015415.p1	Ss_chrX.3
SSTP_0000828700	XLOC_009718	TCONS_00014515.p1	Ss_chrX.3
SSTP_0000828700	XLOC_009718	TCONS_00015415.p1	Ss_chrX.3
SSTP_0000828600	XLOC_010296	TCONS_00015081.p1	Ss_chrX.3
SSTP_0000828500	XLOC_009719	TCONS_00014516.p1	Ss_chrX.3
SSTP_0000828500	XLOC_009719	TCONS_00015416.p1	Ss_chrX.3
SSTP_0000828400	XLOC_009719	TCONS_00014517.p1	Ss_chrX.3
SSTP_0000828400	XLOC_009719	TCONS_00015416.p1	Ss_chrX.3
SSTP_0000828300	XLOC_009720	TCONS_00014518.p1	Ss_chrX.3
SSTP_0000828200	XLOC_010297	TCONS_00015654.p1	Ss_chrX.3
SSTP_0000828100	XLOC_010299	TCONS_00015083.p1	Ss_chrX.3
SSTP_0000828000	XLOC_009728	TCONS_00015418.p1	Ss_chrX.3
SSTP_0001076400	XLOC_009728	TCONS_00015418.p1	Ss_chrX.3
SSTP_0001076500	XLOC_009728	TCONS_00015418.p1	Ss_chrX.3
SSTP_0001076600	XLOC_009728	TCONS_00015418.p1	Ss_chrX.3
SSTP_0000638100	XLOC_009733	TCONS_00015419.p1	Ss_chrX.3
SSTP_0001144400	XLOC_009738	TCONS_00014534.p1	Ss_chrX.3
SSTP_0001144100	XLOC_010314	TCONS_00015097.p1	Ss_chrX.3
SSTP_0001144100	XLOC_010314	TCONS_00015656.p1	Ss_chrX.3
SSTP_0001144200	XLOC_010314	TCONS_00015097.p1	Ss_chrX.3
SSTP_0001144200	XLOC_010314	TCONS_00015656.p1	Ss_chrX.3
SSTP_0001144300	XLOC_009741	TCONS_00014537.p1	Ss_chrX.3
SSTP_0001144000	XLOC_009742	TCONS_00014538.p1	Ss_chrX.3
SSTP_0001143900	XLOC_009743	TCONS_00014539.p1	Ss_chrX.3
SSTP_0001143900	XLOC_009743	TCONS_00015420.p1	Ss_chrX.3
SSTP_0001143800	XLOC_010315	TCONS_00015098.p1	Ss_chrX.3
SSTP_0001143700	XLOC_009743	TCONS_00014540.p1	Ss_chrX.3
SSTP_0001143700	XLOC_009743	TCONS_00015420.p1	Ss_chrX.3
SSTP_0001143600	XLOC_009743	TCONS_00014541.p1	Ss_chrX.3
SSTP_0001143600	XLOC_009743	TCONS_00015420.p1	Ss_chrX.3
SSTP_0001143500	XLOC_010316	TCONS_00015099.p1	Ss_chrX.3
SSTP_0001143500	XLOC_010316	TCONS_00015657.p1	Ss_chrX.3
SSTP_0000535700	XLOC_010317	TCONS_00015100.p1	Ss_chrX.3
SSTP_0000535600	XLOC_010318	TCONS_00015101.p1	Ss_chrX.3
SSTP_0000535500	XLOC_009744	TCONS_00014542.p1	Ss_chrX.3
SSTP_0000535400	XLOC_009745	TCONS_00014543.p1	Ss_chrX.3
SSTP_0000535300	XLOC_010319	TCONS_00015658.p1	Ss_chrX.3
SSTP_0000535200	XLOC_010319	TCONS_00015103.p1	Ss_chrX.3
SSTP_0000535200	XLOC_010319	TCONS_00015658.p1	Ss_chrX.3
SSTP_0000535100	XLOC_010320	TCONS_00015104.p1	Ss_chrX.3
SSTP_0000535100	XLOC_010320	TCONS_00015659.p1	Ss_chrX.3
SSTP_0000535000	XLOC_010321	TCONS_00015105.p1	Ss_chrX.3
SSTP_0000535000	XLOC_010321	TCONS_00015660.p1	Ss_chrX.3
SSTP_0000534900	XLOC_010321	TCONS_00015106.p1	Ss_chrX.3
SSTP_0000534900	XLOC_010321	TCONS_00015660.p1	Ss_chrX.3
SSTP_0000534800	XLOC_009748	TCONS_00014544.p1	Ss_chrX.3
SSTP_0000534700	XLOC_009749	TCONS_00014545.p1	Ss_chrX.3
